row,element,element_id,name,from_ppc_bus,to_ppc_bus,kv,capacity_mva,x_pu,is_bridge
1963,line,2113,伏木変電所~守護町一丁目変電所線,1948,2260,154.0,1066.94,3e-06,0
1964,line,2115,城東二丁目変電所~大野変電所線,1952,1951,66.0,274.36,1.7e-05,0
1965,line,2116,城東二丁目変電所~大門変電所線,1952,2471,66.0,137.18,6.2e-05,0
1966,line,2117,万葉線株式会社 米島変電所~城東二丁目変電所線,1952,879,66.0,137.18,0.00011,0
1967,line,2118,伏木変電所~城東二丁目変電所線,1952,945,66.0,137.18,0.000163,0
1968,line,2119,北陸電力送配電 154.0kV線,697,1976,154.0,1066.94,3e-06,0
1969,line,2120,三ケ変電所~大門変電所線,698,2471,66.0,68.59,0.000173,0
1970,line,2121,三ケ変電所~塚原変電所線,698,1977,66.0,68.59,0.000134,0
1971,line,2122,中部電力パワーグリッド 66.0kV線,698,2269,66.0,137.18,6e-05,1
1972,line,2123,三ケ変電所~大門変電所線,2470,1976,154.0,800.21,1.8e-05,0
1973,line,2124,犬島四丁目変電所~木場町変電所線,1956,2079,66.0,137.18,0.000102,0
1974,line,2125,富山変電所~犬島四丁目変電所線,1956,1805,66.0,137.18,0.000208,0
1975,line,2126,犬島四丁目変電所~鶴ヶ丘町変電所線,1956,1975,66.0,137.18,0.000132,1
1976,line,2127,森変電所~犬島四丁目変電所線,1956,699,66.0,274.36,1.2e-05,1
1977,line,2128,稲荷町三丁目変電所~犬島四丁目変電所線,1956,700,66.0,137.18,0.000162,0
1978,line,2129,富山変電所~木場町変電所線,2079,1805,66.0,137.18,0.000179,0
1979,line,2130,leadin,699,2142,66.0,274.36,1.3e-05,1
1980,line,2131,森変電所~草島変電所線,699,1025,66.0,137.18,6.6e-05,1
1981,line,2132,T106,1805,1954,66.0,205.77,2.2e-05,0
1982,line,2133,射水線,1805,2345,66.0,274.36,0.000117,0
1983,line,2134,稲荷町三丁目変電所~犬島四丁目変電所線,700,1026,66.0,274.36,4e-06,1
1984,line,2135,葵区変電所~川根本町変電所線,2316,701,154.0,266.74,0.000124,1
1985,line,2136,中部電力パワーグリッド 154.0kV線,2316,725,154.0,800.21,7.5e-05,1
1986,line,2137,中部電力パワーグリッド 154.0kV線,1973,1964,154.0,266.74,0.00014,0
1987,line,2138,中部送電線_258,702,703,66.0,68.59,0.000273,1
1988,line,2139,中部送電線_733,703,1108,66.0,68.59,4.4e-05,1
1989,line,2140,青部変電所~川根本町変電所線,703,1966,154.0,228.63,0.000406,1
1990,line,2141,牛ケ増変電所~富山市変電所線,704,705,154.0,533.47,6.3e-05,1
1991,line,2142,下八ケ変電所~守護町一丁目変電所線,706,707,66.0,137.18,0.00033,1
1992,line,2143,下八ケ変電所~平米町変電所線,706,2273,66.0,137.18,9.8e-05,1
1993,line,2144,中部電力パワーグリッド 66.0kV線,706,2261,66.0,137.18,5.9e-05,1
1994,line,2145,中部送電線_309,707,792,66.0,68.59,2.4e-05,1
1995,line,2146,中部送電線_309,707,791,66.0,68.59,0.000178,1
1996,line,2147,中ノ江変電所~南福光変電所線,2271,2299,66.0,68.59,0.000725,1
1997,line,2148,寺津変電所~飛驒市変電所線,708,1264,154.0,1066.94,1.9e-05,1
1998,line,2149,飛驒市変電所~小坂町小坂町変電所線,708,2378,154.0,1066.94,3.2e-05,0
1999,line,2150,中部送電線_261,709,710,77.0,186.72,1e-05,1
2000,line,2151,新富町変電所~戸出変電所線,1974,711,66.0,274.36,2.2e-05,1
2001,line,2152,新富町変電所~戸出変電所線,711,2274,66.0,137.18,6.2e-05,0
2002,line,2153,新富町変電所~下吉江変電所線,711,2139,66.0,137.18,0.000336,0
2003,line,2154,新富山変電所~射水市変電所線,1941,2344,275.0,3810.51,1.2e-05,0
2004,line,2155,寺津変電所~北笹津変電所線,2379,1825,154.0,533.47,4.2e-05,0
2005,line,2156,野村変電所~塚原変電所線,1976,878,154.0,2133.89,4e-06,0
2006,line,2157,射水線,2345,2343,66.0,274.36,4.8e-05,0
2007,line,2158,射水線,2343,2262,66.0,274.36,1.4e-05,0
2008,line,2159,北部西濃線,1406,1551,275.0,3810.51,5e-06,0
2009,line,2160,新八幡変電所~雨降野変電所線,713,714,154.0,1066.94,0.0,1
2010,line,2161,中部送電線_527,715,2250,154.0,533.47,1.1e-05,1
2011,line,2162,蓮台寺町変電所~高宮変電所線,715,926,154.0,533.47,2.6e-05,0
2012,line,2163,蓮台寺町変電所~高宮変電所線,715,927,154.0,800.21,9e-06,0
2013,line,2164,中部電力パワーグリッド 275.0kV線,716,717,275.0,952.63,2e-06,0
2014,line,2165,中部電力パワーグリッド 275.0kV線,716,1253,275.0,952.63,2e-06,0
2015,line,2166,白馬村変電所~黒部市変電所線,716,908,275.0,1905.26,1.2e-05,1
2016,line,2167,中部電力パワーグリッド 275.0kV線,717,1253,275.0,952.63,0.0,0
2017,line,2168,中部電力パワーグリッド 275.0kV線,717,734,275.0,952.63,1e-06,0
2018,line,2169,中部電力パワーグリッド 275.0kV線,717,1254,275.0,2857.88,1e-06,1
2019,line,2170,下山変電所~五郎八変電所線,1990,718,66.0,137.18,0.000184,1
2020,line,2171,道下変電所~下山変電所線,1990,1979,66.0,137.18,0.000272,1
2021,line,2172,下山変電所~君島変電所線,1990,1991,66.0,137.18,0.00027,1
2022,line,2173,中部電力パワーグリッド 66.0kV線,718,1249,66.0,137.18,1.4e-05,1
2023,line,2174,leadin,1979,1248,66.0,137.18,3e-05,1
2024,line,2175,道下変電所~朝日町変電所線,1979,2001,66.0,137.18,0.000329,1
2025,line,2177,立石変電所~菰原変電所線,2218,2096,66.0,137.18,0.000111,0
2026,line,2178,立石変電所~菰原変電所線,2218,719,66.0,137.18,0.000109,0
2027,line,2179,中部電力パワーグリッド 66.0kV線,719,2400,66.0,137.18,5.4e-05,1
2028,line,2180,二軒小屋畑一線,721,722,154.0,266.74,0.000199,1
2029,line,2181,中部送電線_737,722,1109,154.0,266.74,0.0,1
2030,line,2182,二軒小屋畑一線,722,725,154.0,533.47,4.9e-05,1
2031,line,2183,道下変電所~朝日町変電所線,2001,2000,66.0,205.77,4e-06,1
2032,line,2184,境変電所~朝日町変電所線,2001,1999,66.0,68.59,2.8e-05,1
2033,line,2185,中部電力パワーグリッド 66.0kV線,2001,806,66.0,68.59,0.00031,1
2034,line,2186,朝日町変電所~糸魚川市変電所線,2001,1066,66.0,274.36,0.000339,1
2035,line,2188,中部送電線_267,2004,2213,77.0,186.72,0.000332,0
2036,line,2189,小島変電所~揖斐変電所線,2004,2360,77.0,93.36,0.0001,0
2037,line,2190,小島変電所~揖斐川町変電所線,2004,2090,77.0,280.07,5.5e-05,0
2038,line,2191,小島変電所~揖斐川町変電所線,2090,2091,77.0,186.72,1.4e-05,1
2039,line,2192,小島変電所~揖斐川町変電所線,2091,723,77.0,186.72,0.000158,0
2040,line,2193,中部送電線_631,2091,995,77.0,186.72,0.000169,0
2041,line,2194,小島変電所~揖斐川町変電所線,723,724,77.0,186.72,0.000284,1
2042,line,2195,中部送電線_633,723,995,77.0,93.36,3.4e-05,0
2043,line,2196,新愛本変電所~黒部市変電所線,2373,726,154.0,533.47,2.2e-05,0
2044,line,2197,新愛本変電所~黒部市変電所線,726,2006,154.0,533.47,6e-06,0
2045,line,2198,中部電力パワーグリッド 154.0kV線,2006,1251,154.0,1066.94,6e-05,0
2046,line,2199,中部電力パワーグリッド 275.0kV線,1640,765,77.0,93.36,0.000825,1
2047,line,2200,東信坂城連絡線,1640,2456,77.0,186.72,4.7e-05,0
2048,line,2201,大屋変電所~島川原変電所線,727,1229,77.0,93.36,0.000272,1
2049,line,2202,富士市変電所~中野台二丁目変電所線,728,2014,77.0,93.36,0.000355,1
2050,line,2203,駿河区変電所~大村一丁目変電所線,729,730,110.0,171.47,5.5e-05,0
2051,line,2204,大村一丁目変電所~中部電力株式会社　日吉変電所線,730,1116,110.0,685.89,1.4e-05,1
2052,line,2205,大村一丁目変電所~中部電力株式会社　日吉変電所線,730,788,110.0,342.95,8e-06,0
2053,line,2206,落合川~中央新幹線 新中津川変電所計画地線,1346,1177,154.0,266.74,6.8e-05,0
2054,line,2207,新愛本変電所~黒部市変電所線,733,734,275.0,3810.51,8e-06,1
2055,line,2208,中部電力パワーグリッド 275.0kV線,733,1252,275.0,1905.26,1e-06,1
2056,line,2209,中部電力パワーグリッド 275.0kV線,734,1253,275.0,952.63,1e-06,0
2057,line,2210,新愛本変電所~五郎八変電所線,1998,2375,154.0,1066.94,5e-06,0
2058,line,2211,関西電力送配電 275.0kV線,2304,2302,275.0,952.63,1e-06,0
2059,line,2212,中勢亀山線,1938,2044,275.0,952.63,4e-06,0
2060,line,2213,中勢亀山線,2044,2028,275.0,952.63,7e-06,1
2061,line,2214,奥野々変電所~敦賀変電所線,736,2029,275.0,1905.26,4.1e-05,0
2062,line,2215,川根変電所~川根本町変電所線,1623,1964,275.0,952.63,1e-06,0
2063,line,2216,東海鉄道岩渕線,2015,737,154.0,1333.68,1e-06,0
2064,line,2217,中部送電線_271,739,2035,154.0,114.32,0.000103,1
2065,line,2218,中部送電線_272,2035,740,154.0,533.47,3e-06,1
2066,line,2219,富士市変電所~蒲原一丁目変電所線,2035,780,154.0,266.74,4.2e-05,1
2067,line,2220,富士市変電所~富士川第一変電所線,2462,2046,77.0,93.36,2e-05,1
2068,line,2221,中部送電線_276,1604,742,154.0,266.74,3.5e-05,0
2069,line,2223,高木町変電所~中央一丁目変電所線,1793,744,154.0,266.74,0.000123,0
2070,line,2224,高木町変電所~中央一丁目変電所線,744,745,66.0,68.59,0.000117,1
2071,line,2225,中央一丁目変電所~八乙女変電所線,744,2278,77.0,320.08,9.9e-05,0
2072,line,2226,中央一丁目変電所~八乙女変電所線,744,2277,66.0,274.36,0.000207,0
2073,line,2227,中部電力パワーグリッド 275.0kV線,746,759,275.0,952.63,0.0,1
2074,line,2228,西部変電所~西名古屋変電所線,746,747,275.0,952.63,9e-06,1
2075,line,2229,大屋変電所~国分変電所線,749,2059,77.0,93.36,0.000101,0
2076,line,2230,御所変電所~大屋変電所線,749,772,77.0,93.36,0.000313,0
2077,line,2231,中部電力パワーグリッド 77.0kV線,749,2011,77.0,186.72,3.1e-05,0
2078,line,2232,大屋変電所~国分変電所線,2059,750,77.0,93.36,0.000142,0
2079,line,2233,国分変電所~真田変電所線,750,766,77.0,93.36,0.000119,0
2080,line,2234,太田変電所~八尾町福島七丁目変電所線,751,752,154.0,533.47,8.1e-05,0
2081,line,2235,太田変電所~八尾町福島七丁目変電所線,751,753,154.0,533.47,0.000101,0
2082,line,2236,中部電力パワーグリッド 154.0kV線,751,1258,154.0,533.47,1.3e-05,0
2083,line,2237,太田変電所~八尾町福島七丁目変電所線,752,753,154.0,533.47,2e-05,0
2084,line,2238,中部送電線_647,752,1008,154.0,533.47,2.2e-05,0
2085,line,2239,中部電力パワーグリッド 66.0kV線,1816,2286,66.0,68.59,4.7e-05,0
2086,line,2240,春日変電所~寺津変電所線,1816,1265,66.0,68.59,0.000848,1
2087,line,2241,北笹津変電所~春日変電所線,1816,1972,66.0,137.18,2.2e-05,0
2088,line,2242,軽井沢変電所~大津変電所線,754,755,77.0,93.36,0.001503,1
2089,line,2243,大字御代田変電所~軽井沢変電所線,754,764,77.0,93.36,0.000441,0
2090,line,2244,中部送電線_841,754,1199,77.0,93.36,4.6e-05,0
2091,line,2245,軽井沢変電所~大津変電所線,755,756,77.0,93.36,2.1e-05,1
2092,line,2246,中部電力パワーグリッド 275.0kV線,757,758,275.0,1905.26,5e-06,1
2093,line,2247,中部送電線_1071,757,1298,275.0,952.63,2e-06,1
2094,line,2249,中部送電線_284,760,761,66.0,68.59,0.00093,0
2095,line,2250,中部送電線_701,760,2322,66.0,68.59,0.000495,0
2096,line,2251,中部送電線_703,760,1067,66.0,137.18,0.000327,1
2097,line,2252,中部送電線_417,762,2310,77.0,373.43,1.4e-05,0
2098,line,2253,中部電力パワーグリッド 77.0kV線,763,764,77.0,93.36,0.000216,1
2099,line,2254,中部電力パワーグリッド 77.0kV線,763,2100,77.0,93.36,7.4e-05,1
2100,line,2255,大字御代田変電所~軽井沢町変電所線,764,770,77.0,93.36,0.000182,0
2101,line,2256,東信坂城連絡線,766,767,77.0,93.36,0.000538,0
2102,line,2257,東信坂城連絡線,766,2456,77.0,186.72,6e-05,0
2103,line,2258,東信坂城連絡線,767,768,77.0,186.72,0.000132,0
2104,line,2259,東信坂城連絡線,767,2171,77.0,93.36,4e-05,0
2105,line,2260,東信坂城連絡線,768,2064,77.0,186.72,4.2e-05,1
2106,line,2261,四ツ屋変電所~坂城変電所線,768,962,77.0,186.72,5.1e-05,0
2107,line,2262,東信坂城連絡線,2172,2171,77.0,280.07,5e-06,0
2108,line,2263,東信坂城連絡線,2172,769,77.0,186.72,0.00011,0
2109,line,2264,中部電力パワーグリッド 77.0kV線,769,773,77.0,93.36,0.000252,0
2110,line,2265,中部電力パワーグリッド 77.0kV線,769,774,77.0,186.72,0.00021,1
2111,line,2266,中部電力パワーグリッド 77.0kV線,770,2494,77.0,93.36,0.000141,1
2112,line,2267,軽井沢変電所~軽井沢町変電所線,770,2320,77.0,93.36,0.000375,0
2113,line,2268,ちの変電所~茅野市変電所線,1583,1901,77.0,186.72,4.5e-05,0
2114,line,2269,ちの変電所~茅野市変電所線,1901,771,77.0,186.72,4.1e-05,0
2115,line,2270,茅野市変電所~ちの変電所線,771,805,77.0,93.36,0.000342,0
2116,line,2271,中部電力パワーグリッド 77.0kV線,771,854,77.0,186.72,0.000251,1
2117,line,2272,中部電力パワーグリッド 77.0kV線,772,773,77.0,93.36,6.9e-05,0
2118,line,2273,中部電力パワーグリッド 77.0kV線,773,2065,77.0,93.36,4.1e-05,1
2119,line,2274,中部電力パワーグリッド 77.0kV線,2067,776,77.0,93.36,0.000357,0
2120,line,2276,leadin,2073,929,154.0,533.47,7e-06,1
2121,line,2277,namebind,2073,926,154.0,266.74,8.4e-05,0
2122,line,2278,草島変電所~野村変電所線,2078,799,154.0,1066.94,4.2e-05,0
2123,line,2279,明海変電所~豊橋市変電所線,783,1854,66.0,68.59,4.5e-05,1
2124,line,2280,中部送電線_297,784,1646,154.0,114.32,7.1e-05,1
2125,line,2281,米原変電所~鳥居本変電所線,785,1196,77.0,373.43,3.9e-05,0
2126,line,2285,namebind,1944,787,66.0,137.18,6.3e-05,1
2127,line,2286,東海鉄道舞阪線,2093,1717,77.0,93.36,1.7e-05,1
2128,line,2293,中部電力パワーグリッド 66.0kV線,793,2108,66.0,68.59,0.000179,1
2129,line,2294,namebind,1765,2107,77.0,186.72,0.000166,0
2130,line,2295,新諏訪一丁目変電所~根上変電所線,2112,2115,66.0,68.59,0.001071,1
2131,line,2296,中部送電線_312,2114,794,77.0,93.36,3.7e-05,1
2132,line,2297,更埴八幡変電所~JR東日本 姨捨変電所線,794,2405,77.0,93.36,3.8e-05,1
2133,line,2298,中部電力パワーグリッド 77.0kV線,795,1307,77.0,186.72,3e-06,1
2134,line,2299,太田分岐線-0,795,2348,77.0,186.72,6.7e-05,1
2135,line,2313,中部送電線_320,797,1637,154.0,114.32,0.000177,1
2136,line,2316,中部電力パワーグリッド 154.0kV線,799,800,154.0,533.47,3e-06,0
2137,line,2317,中部電力パワーグリッド 154.0kV線,799,878,154.0,533.47,3e-06,0
2138,line,2318,中部電力パワーグリッド 154.0kV線,800,878,154.0,533.47,2e-06,0
2139,line,2319,野村変電所~射水市変電所線,800,2342,154.0,1066.94,4e-06,0
2140,line,2320,野村変電所~射水市変電所線,2342,2077,154.0,1066.94,1.1e-05,0
2141,line,2321,久々湊変電所~野村変電所線,2342,2340,154.0,533.47,7e-06,0
2142,line,2324,中部電力パワーグリッド 154.0kV線,801,802,154.0,266.74,1e-06,1
2143,line,2325,岩滑西町三丁目変電所~天神前二丁目変電所線,1672,2135,154.0,1066.94,9e-06,0
2144,line,2326,岩滑西町三丁目変電所~宮本町四丁目変電所線,1672,925,154.0,266.74,8.4e-05,1
2145,line,2327,岩滑西町三丁目変電所~天神前二丁目変電所線,2135,803,66.0,274.36,3.9e-05,0
2146,line,2328,中部送電線_1039,803,2312,66.0,137.18,6.2e-05,1
2147,line,2329,中部送電線_1037,803,2416,77.0,160.04,0.000185,0
2148,line,2330,住吉町五丁目変電所~岩滑西町三丁目変電所線,2126,2136,154.0,266.74,2.7e-05,0
2149,line,2331,一本木町一丁目変電所~住吉町五丁目変電所線,804,2126,154.0,266.74,2.9e-05,0
2150,line,2332,中部送電線_838,804,2326,154.0,266.74,1.4e-05,1
2151,line,2333,大字椋岡変電所~住吉町五丁目変電所線,2126,2418,154.0,266.74,3.5e-05,1
2152,line,2334,下川手変電所~茅野市変電所線,805,882,77.0,186.72,0.000866,1
2153,line,2335,中部電力パワーグリッド 77.0kV線,1696,1685,77.0,93.36,0.000475,1
2154,line,2336,中部電力パワーグリッド 66.0kV線,806,807,66.0,68.59,5e-06,1
2155,line,2337,中部送電線_704,806,1068,66.0,68.59,1.6e-05,1
2156,line,2338,石部南八丁目変電所~手原一丁目変電所線,808,1306,154.0,266.74,7.1e-05,1
2157,line,2339,中部送電線_339,808,2092,154.0,266.74,1e-05,1
2158,line,2340,六地蔵変電所~石部南八丁目変電所線,808,809,154.0,533.47,1.7e-05,1
2159,line,2341,手原一丁目変電所~六地蔵変電所線,809,2479,154.0,1066.94,5e-06,0
2160,line,2342,namebind,810,2466,154.0,266.74,3.1e-05,0
2161,line,2343,leadin,810,2467,154.0,266.74,3.1e-05,0
2162,line,2347,富山市変電所~森変電所線,2143,2142,66.0,68.59,3.1e-05,1
2163,line,2348,海岸通変電所~富山市変電所線,2143,812,66.0,68.59,4.8e-05,1
2164,line,2349,富山市変電所~海岸通変電所線,2143,2144,66.0,68.59,0.00015,1
2165,line,2350,海岸通変電所~富山市変電所線,811,812,66.0,68.59,3.2e-05,1
2166,line,2351,中部送電線_655,812,1024,66.0,68.59,2.4e-05,1
2167,line,2352,東近江開閉所~日野町変電所線,2145,957,77.0,93.36,0.000532,0
2168,line,2358,八尾町福島七丁目変電所~八尾町滅鬼変電所線,1824,2291,66.0,137.18,0.000172,1
2169,line,2359,婦中町新屋変電所~八尾町滅鬼変電所線,2291,2290,66.0,137.18,9e-05,0
2170,line,2360,leadin,816,1750,154.0,533.47,7.4e-05,0
2171,line,2361,中信変電所~信濃変電所線,816,994,154.0,266.74,1.2e-05,1
2172,line,2362,色浜変電所~疋田変電所線,818,819,275.0,1905.26,4e-06,1
2173,line,2363,色浜変電所~疋田変電所線,819,820,275.0,1905.26,3.8e-05,1
2174,line,2364,日本原子力発電 275.0kV線,819,2306,275.0,1905.26,1.4e-05,0
2175,line,2366,色浜変電所~樋ノ水町変電所線,2306,821,275.0,952.63,5e-05,0
2176,line,2367,namebind,821,2432,275.0,952.63,2.2e-05,0
2177,line,2368,中部送電線_683,821,1044,275.0,952.63,6e-06,0
2178,line,2370,勝間変電所~小海町変電所線,2158,2161,77.0,93.36,0.001045,1
2179,line,2371,中部電力パワーグリッド 77.0kV線,2158,828,77.0,186.72,6.3e-05,1
2180,line,2372,安城市変電所~田戸町四丁目変電所線,2149,824,154.0,266.74,9e-06,0
2181,line,2373,namebind,824,2209,154.0,800.21,2.9e-05,0
2182,line,2374,中部送電線_355,825,826,154.0,533.47,1e-06,1
2183,line,2375,依佐美高棚線,825,1616,154.0,266.74,3.2e-05,0
2184,line,2376,中丸子変電所~八重原変電所線,2155,827,77.0,93.36,0.000181,1
2185,line,2377,大屋変電所~八重原変電所線,827,847,77.0,93.36,0.000293,1
2186,line,2378,八重原変電所~諏訪変電所線,827,846,77.0,373.43,0.000292,1
2187,line,2379,佐久変電所~勝間変電所線,1699,828,77.0,186.72,0.000463,0
2188,line,2380,勝間変電所~佐久平駅東変電所線,828,2157,77.0,93.36,0.000423,0
2189,line,2381,八重原変電所~東京電力海瀬発電所線,2156,1698,154.0,533.47,5e-05,0
2190,line,2382,東塩田変電所~八重原変電所線,2156,2463,154.0,266.74,0.000125,0
2191,line,2383,八重原変電所~東京電力海瀬発電所線,1698,2159,154.0,1066.94,0.000189,1
2192,line,2384,勝間変電所~佐久平駅東変電所線,2157,1375,77.0,93.36,0.000106,0
2193,line,2385,新羽変電所~新秩父開閉所線,2159,829,154.0,1066.94,4.8e-05,1
2194,line,2386,中部送電線_357,830,831,66.0,68.59,1e-05,0
2195,line,2387,中部送電線_358,830,832,66.0,68.59,0.000178,0
2196,line,2388,竜島変電所~松本市変電所線,830,833,66.0,68.59,4.8e-05,0
2197,line,2389,石垣変電所~袋変電所線,835,2167,275.0,228.63,0.000242,0
2198,line,2390,中部送電線_659,835,1028,66.0,68.59,3.5e-05,1
2199,line,2391,石垣変電所~袋変電所線,835,1029,66.0,137.18,0.000302,1
2200,line,2392,石垣変電所~袋変電所線,2167,836,275.0,952.63,7e-06,0
2201,line,2394,中部電力パワーグリッド 77.0kV線,2011,847,77.0,93.36,8.1e-05,1
2202,line,2395,四ツ屋変電所~南条変電所線,2171,2170,77.0,186.72,9.5e-05,1
2203,line,2397,勝野変電所~安曇変電所線,2182,2180,77.0,186.72,0.000149,1
2204,line,2398,中部送電線_593,2182,952,77.0,93.36,0.000699,1
2205,line,2399,北陸幹線,4135,2184,154.0,1066.94,2.3e-05,0
2206,line,2400,新旭支線一号線,2180,999,77.0,186.72,6e-05,0
2207,line,2401,北陸幹線,2184,2186,154.0,1066.94,3e-06,0
2208,line,2402,北陸幹線,2186,2275,154.0,1066.94,3.2e-05,0
2209,line,2403,今津線,2185,2187,77.0,373.43,1.3e-05,0
2210,line,2404,今津線,2185,2180,77.0,186.72,0.000201,0
2211,line,2407,中部送電線_378,839,840,154.0,266.74,1.4e-05,1
2212,line,2408,大野市変電所~東中変電所線,839,841,154.0,266.74,6.1e-05,0
2213,line,2409,中部送電線_639,841,964,154.0,533.47,3e-06,1
2214,line,2410,中部送電線_641,841,1002,154.0,266.74,7.4e-05,0
2215,line,2411,友江変電所~荒土町松ヶ崎変電所線,842,843,154.0,533.47,8.3e-05,0
2216,line,2412,友江変電所~越前変電所線,843,1741,154.0,266.74,0.000139,0
2217,line,2413,中部送電線_914,843,844,154.0,266.74,2e-05,0
2218,line,2414,中部送電線_913,844,1225,154.0,266.74,7e-06,0
2219,line,2415,越前変電所~上東郷町変電所線,845,2188,275.0,952.63,4.1e-05,0
2220,line,2416,中部送電線_1107,845,1315,275.0,952.63,9e-06,1
2221,line,2417,中部電力パワーグリッド 77.0kV線,847,1229,77.0,93.36,6.5e-05,1
2222,line,2418,中部送電線_389,2011,848,77.0,93.36,7.6e-05,1
2223,line,2419,南起変電所~野間変電所線,849,851,154.0,266.74,8.4e-05,1
2224,line,2420,中部送電線_839,849,1197,154.0,266.74,2.4e-05,1
2225,line,2421,西浅井町塩津浜変電所~高月町変電所線,2216,850,77.0,93.36,2.3e-05,0
2226,line,2422,西浅井町塩津浜変電所~高月町変電所線,2216,1907,77.0,93.36,0.000527,0
2227,line,2423,西浅井町塩津浜変電所~高月町変電所線,2216,884,77.0,93.36,0.00057,0
2228,line,2424,今津塩津線,2216,2276,77.0,560.15,0.000114,0
2229,line,2425,中部送電線_673,1907,1037,77.0,93.36,9.5e-05,0
2230,line,2426,中部送電線_842,1907,1200,77.0,93.36,0.000163,1
2231,line,2427,中部送電線_396,851,852,154.0,266.74,1.1e-05,1
2232,line,2428,中部送電線_397,851,853,154.0,266.74,0.000108,1
2233,line,2429,南箕輪村変電所~大芝変電所線,2203,2204,154.0,266.74,5e-06,1
2234,line,2430,中部送電線_402,2402,857,154.0,266.74,4.1e-05,1
2235,line,2431,中部送電線_405,2402,861,154.0,266.74,1.5e-05,1
2236,line,2432,中部送電線_406,2402,862,154.0,266.74,1e-05,1
2237,line,2433,中部送電線_402,857,858,66.0,68.59,9e-05,1
2238,line,2434,中部送電線_579,857,949,66.0,68.59,5.9e-05,1
2239,line,2435,中部送電線_409,858,870,66.0,68.59,0.000102,1
2240,line,2436,中部送電線_411,858,871,66.0,68.59,0.000334,1
2241,line,2437,飛驒市変電所~小坂町小坂町変電所線,2378,859,154.0,1066.94,1.6e-05,0
2242,line,2438,中部電力パワーグリッド 154.0kV線,2378,948,154.0,533.47,3.2e-05,0
2243,line,2439,飛驒市変電所~小坂町小坂町変電所線,859,2402,154.0,1066.94,0.000101,0
2244,line,2440,中部送電線_650,859,948,154.0,266.74,7e-06,0
2245,line,2441,飛驒市変電所~小坂町小坂町変電所線,2402,860,154.0,1066.94,7.3e-05,1
2246,line,2442,中部電力パワーグリッド 154.0kV線,2402,865,154.0,533.47,4.6e-05,0
2247,line,2443,中部送電線_407,863,864,154.0,266.74,4.6e-05,1
2248,line,2444,飛驒市変電所~三福寺町変電所線,863,865,154.0,533.47,1.9e-05,0
2249,line,2445,飛驒市変電所~三福寺町変電所線,863,947,154.0,800.21,0.000129,0
2250,line,2446,三福寺町変電所~小坂町小坂町変電所線,865,866,154.0,533.47,6.5e-05,1
2251,line,2447,三福寺町変電所~小坂町小坂町変電所線,866,867,154.0,533.47,5.1e-05,1
2252,line,2448,高根町上ケ洞変電所~三福寺町変電所線,866,1276,154.0,266.74,0.000129,1
2253,line,2449,松本市変電所~三福寺町変電所線,868,869,66.0,137.18,0.000368,1
2254,line,2450,中部送電線_760,868,1906,66.0,205.77,0.000564,0
2255,line,2451,中部送電線_763,868,1123,66.0,68.59,3e-05,1
2256,line,2453,中部送電線_410,871,872,66.0,68.59,0.000169,1
2257,line,2454,旭ケ丘町変電所~三福寺町変電所線,871,873,66.0,68.59,0.000921,1
2258,line,2455,中部送電線_412,873,874,66.0,68.59,0.000177,1
2259,line,2456,飯島変電所~旭ケ丘町変電所線,873,875,66.0,137.18,0.00095,1
2260,line,2457,中部送電線_413,2205,876,154.0,533.47,0.000156,1
2261,line,2458,大鹿送電線,877,885,154.0,266.74,0.000213,1
2262,line,2459,塚原射水線,1977,2262,66.0,137.18,9.4e-05,0
2263,line,2460,塚原変電所~万葉線株式会社 米島変電所線,1977,879,66.0,137.18,0.000136,0
2264,line,2461,万葉線株式会社 米島変電所~二上新変電所線,879,2268,66.0,137.18,7.9e-05,0
2265,line,2462,伏木変電所~万葉線株式会社 米島変電所線,879,945,66.0,137.18,4.3e-05,0
2266,line,2463,namebind,2268,2394,66.0,68.59,0.000117,0
2267,line,2464,新富山変電所~射水市変電所線,2344,2076,275.0,3810.51,2e-06,0
2268,line,2465,中部電力パワーグリッド 154.0kV線,2303,989,154.0,533.47,1.4e-05,0
2269,line,2466,飯島変電所~宮川町野首変電所線,880,2300,275.0,1905.26,4.1e-05,1
2270,line,2467,関西電力送配電 275.0kV線,2300,976,275.0,1905.26,3e-06,0
2271,line,2468,namebind,2300,2301,275.0,952.63,3.9e-05,0
2272,line,2470,中部送電線_671,884,1036,77.0,93.36,7.7e-05,1
2273,line,2471,中部送電線_672,884,1037,77.0,93.36,0.000287,0
2274,line,2472,中部送電線_424,885,886,154.0,266.74,1.3e-05,1
2275,line,2473,中部送電線_427,888,889,77.0,93.36,1.5e-05,1
2276,line,2474,中部送電線_427,889,1280,77.0,280.07,2.4e-05,0
2277,line,2475,五個荘町変電所~勝堂変電所線,889,1281,77.0,186.72,3e-05,0
2278,line,2476,泉町変電所~八床町変電所線,2229,2230,77.0,93.36,4.6e-05,0
2279,line,2477,泉町変電所~八床町変電所線,2230,2227,77.0,93.36,5.6e-05,0
2280,line,2478,泉町変電所~八床町変電所線,2227,892,77.0,93.36,1.1e-05,1
2281,line,2479,日野町変電所~日野変電所線,2145,2233,77.0,93.36,0.000209,0
2282,line,2480,今津塩津線,2187,2276,77.0,373.43,0.00014,0
2283,line,2481,八乙女変電所~敦賀変電所線,2277,950,66.0,274.36,0.000235,0
